	inv_date	ci_shipped	cus_name
2180	2022-02-01 00:00:00+00:00	0.0	Best
2181	2022-02-01 00:00:00+00:00	13.0	BZ
2182	2022-02-01 00:00:00+00:00	8.0	CIRC
2183	2022-02-01 00:00:00+00:00	2.0	Cisbio
2184	2022-02-01 00:00:00+00:00	25.0	HTA
2185	2022-02-01 00:00:00+00:00	0.0	Immunotech
2186	2022-02-01 00:00:00+00:00	28.0	IsoAid
2187	2022-02-01 00:00:00+00:00	5.0	IsoSolutions - Chengdu
2188	2022-02-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
2189	2022-02-01 00:00:00+00:00	1.0	Mayo Clinic
2190	2022-02-01 00:00:00+00:00	1.0	MP Biomedicals
2191	2022-02-01 00:00:00+00:00	6.0	PerkinElmer
2192	2022-02-01 00:00:00+00:00	0.0	Platelet Immunology Lab
2193	2022-02-01 00:00:00+00:00	0.0	SesmaAb
2194	2022-02-01 00:00:00+00:00	30.0	Shanghai Xinke
2195	2022-02-01 00:00:00+00:00	1.0	SolidPhase
2196	2022-02-01 00:00:00+00:00	53.0	Theragenics
2197	2022-02-01 00:00:00+00:00	0.0	Valliant Group
2198	2022-03-01 00:00:00+00:00	22.0	Bebig
2199	2022-03-01 00:00:00+00:00	0.0	Best
2200	2022-03-01 00:00:00+00:00	20.0	BZ
2201	2022-03-01 00:00:00+00:00	12.0	CIRC
2202	2022-03-01 00:00:00+00:00	2.0	Cisbio
2203	2022-03-01 00:00:00+00:00	20.0	HTA
2204	2022-03-01 00:00:00+00:00	0.0	Immunotech
2205	2022-03-01 00:00:00+00:00	28.0	IsoAid
2206	2022-03-01 00:00:00+00:00	20.0	IsoSolutions - Seeds Medical
2207	2022-03-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
2208	2022-03-01 00:00:00+00:00	0.0	Material Science & Engineering
2209	2022-03-01 00:00:00+00:00	1.0	Mayo Clinic
2210	2022-03-01 00:00:00+00:00	1.0	MP Biomedicals
2211	2022-03-01 00:00:00+00:00	6.0	PerkinElmer
2212	2022-03-01 00:00:00+00:00	30.0	Shanghai Xinke
2213	2022-03-01 00:00:00+00:00	0.0	SolidPhase
2214	2022-03-01 00:00:00+00:00	15.0	Theragenics
2215	2022-03-01 00:00:00+00:00	1.0	U of Georgetown
2216	2022-03-01 00:00:00+00:00	0.0	Valliant Group
2217	2022-03-01 00:00:00+00:00	1.0	Van Overeem
2218	2022-04-01 00:00:00+00:00	22.0	Bebig
2219	2022-04-01 00:00:00+00:00	0.0	Best
2220	2022-04-01 00:00:00+00:00	20.0	BZ
2221	2022-04-01 00:00:00+00:00	12.0	CIRC
2222	2022-04-01 00:00:00+00:00	3.0	Cisbio
2223	2022-04-01 00:00:00+00:00	20.0	HTA
2224	2022-04-01 00:00:00+00:00	0.0	Immunotech
2225	2022-04-01 00:00:00+00:00	35.0	IsoAid
2226	2022-04-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
2227	2022-04-01 00:00:00+00:00	1.0	Mayo Clinic
2228	2022-04-01 00:00:00+00:00	1.0	MP Biomedicals
2229	2022-04-01 00:00:00+00:00	6.0	PerkinElmer
2230	2022-04-01 00:00:00+00:00	0.0	SesmaAb
2231	2022-04-01 00:00:00+00:00	10.0	Shanghai Xinke
2232	2022-04-01 00:00:00+00:00	30.0	Theragenics
2233	2022-04-01 00:00:00+00:00	1.0	Van Overeem
2234	2022-05-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
2235	2022-05-01 00:00:00+00:00	22.0	Bebig
2236	2022-05-01 00:00:00+00:00	0.0	Best
2237	2022-05-01 00:00:00+00:00	10.0	BZ
2238	2022-05-01 00:00:00+00:00	11.0	CIRC
2239	2022-05-01 00:00:00+00:00	45.0	HTA
2240	2022-05-01 00:00:00+00:00	0.0	Immunotech
2241	2022-05-01 00:00:00+00:00	28.0	IsoAid
2242	2022-05-01 00:00:00+00:00	20.0	IsoSolutions - Seeds Medical
2243	2022-05-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
2244	2022-05-01 00:00:00+00:00	0.0	Material Science & Engineering
2245	2022-05-01 00:00:00+00:00	1.0	Mayo Clinic
2246	2022-05-01 00:00:00+00:00	2.0	MP Biomedicals
2247	2022-05-01 00:00:00+00:00	6.0	PerkinElmer
2248	2022-05-01 00:00:00+00:00	0.0	Platelet Immunology Lab
2249	2022-05-01 00:00:00+00:00	10.0	Shanghai Xinke
2250	2022-05-01 00:00:00+00:00	0.0	SolidPhase
2251	2022-05-01 00:00:00+00:00	54.0	Theragenics
2252	2022-05-01 00:00:00+00:00	0.0	Valliant Group
2253	2022-05-01 00:00:00+00:00	2.0	Van Overeem
2254	2022-05-01 00:00:00+00:00	1.0	ViTrax
2255	2022-06-01 00:00:00+00:00	10.0	Bard
2256	2022-06-01 00:00:00+00:00	24.0	Bebig
2257	2022-06-01 00:00:00+00:00	0.0	Best
2258	2022-06-01 00:00:00+00:00	24.0	BZ
2259	2022-06-01 00:00:00+00:00	10.0	CIRC
2260	2022-06-01 00:00:00+00:00	0.0	Immunotech
2261	2022-06-01 00:00:00+00:00	35.0	IsoAid
2262	2022-06-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
2263	2022-06-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
2264	2022-06-01 00:00:00+00:00	1.0	Mayo Clinic
2265	2022-06-01 00:00:00+00:00	0.0	Mechanical Engineering, Dept of
2266	2022-06-01 00:00:00+00:00	0.0	Molecular Medicine
2267	2022-06-01 00:00:00+00:00	1.0	MP Biomedicals
2268	2022-06-01 00:00:00+00:00	6.0	PerkinElmer
2269	2022-06-01 00:00:00+00:00	0.0	SesmaAb
2270	2022-06-01 00:00:00+00:00	10.0	Shanghai Xinke
2271	2022-06-01 00:00:00+00:00	0.0	SolidPhase
2272	2022-06-01 00:00:00+00:00	45.0	Theragenics
2273	2022-06-01 00:00:00+00:00	1.0	Van Overeem
2274	2022-07-01 00:00:00+00:00	10.0	Bard
2275	2022-07-01 00:00:00+00:00	24.0	Bebig
2276	2022-07-01 00:00:00+00:00	2.0	Best
2277	2022-07-01 00:00:00+00:00	19.0	BZ
2278	2022-07-01 00:00:00+00:00	13.0	CIRC
2279	2022-07-01 00:00:00+00:00	30.0	HTA
2280	2022-07-01 00:00:00+00:00	0.0	Immunotech
2281	2022-07-01 00:00:00+00:00	21.0	IsoAid
2282	2022-07-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
2283	2022-07-01 00:00:00+00:00	2.0	Mayo Clinic
2284	2022-07-01 00:00:00+00:00	1.0	MP Biomedicals
2285	2022-07-01 00:00:00+00:00	9.0	PerkinElmer
2286	2022-07-01 00:00:00+00:00	0.0	Platelet Immunology Lab
2287	2022-07-01 00:00:00+00:00	54.0	Shanghai Xinke
2288	2022-07-01 00:00:00+00:00	45.0	Theragenics
2289	2022-07-01 00:00:00+00:00	0.0	Valliant Group
2290	2022-07-01 00:00:00+00:00	1.0	Van Overeem
2291	2022-08-01 00:00:00+00:00	10.0	Bard
2292	2022-08-01 00:00:00+00:00	22.0	Bebig
2293	2022-08-01 00:00:00+00:00	0.0	Best
2294	2022-08-01 00:00:00+00:00	12.0	BZ
2295	2022-08-01 00:00:00+00:00	10.0	CIRC
2296	2022-08-01 00:00:00+00:00	25.0	HTA
2297	2022-08-01 00:00:00+00:00	0.0	Immunotech
2298	2022-08-01 00:00:00+00:00	28.0	IsoAid
2299	2022-08-01 00:00:00+00:00	20.0	IsoSolutions - Seeds Medical
2300	2022-08-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
2301	2022-08-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
2302	2022-08-01 00:00:00+00:00	0.0	Material Science & Engineering
2303	2022-08-01 00:00:00+00:00	1.0	MP Biomedicals
2304	2022-08-01 00:00:00+00:00	6.0	PerkinElmer
2305	2022-08-01 00:00:00+00:00	0.0	SesmaAb
2306	2022-08-01 00:00:00+00:00	40.0	Shanghai Xinke
2307	2022-08-01 00:00:00+00:00	0.0	SolidPhase
2308	2022-08-01 00:00:00+00:00	15.0	Theragenics
2309	2022-08-01 00:00:00+00:00	2.0	Van Overeem
2310	2022-09-01 00:00:00+00:00	10.0	Bard
2311	2022-09-01 00:00:00+00:00	22.0	Bebig
2312	2022-09-01 00:00:00+00:00	0.0	Best
2313	2022-09-01 00:00:00+00:00	20.0	BZ
2314	2022-09-01 00:00:00+00:00	0.0	Chemical Engineering
2315	2022-09-01 00:00:00+00:00	14.0	CIRC
2316	2022-09-01 00:00:00+00:00	20.0	HTA
2317	2022-09-01 00:00:00+00:00	0.0	Immunotech
2318	2022-09-01 00:00:00+00:00	35.0	IsoAid
2319	2022-09-01 00:00:00+00:00	20.0	IsoSolutions - Seeds Medical
2320	2022-09-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
2321	2022-09-01 00:00:00+00:00	1.0	Mayo Clinic
2322	2022-09-01 00:00:00+00:00	1.0	MP Biomedicals
2323	2022-09-01 00:00:00+00:00	6.0	PerkinElmer
2324	2022-09-01 00:00:00+00:00	20.0	Shanghai Xinke
2325	2022-09-01 00:00:00+00:00	60.0	Theragenics
2326	2022-09-01 00:00:00+00:00	1.0	U of Georgetown
2327	2022-09-01 00:00:00+00:00	1.0	Van Overeem
2328	2022-10-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
2329	2022-10-01 00:00:00+00:00	26.0	Bebig
2330	2022-10-01 00:00:00+00:00	0.0	Best
2331	2022-10-01 00:00:00+00:00	19.0	BZ
2332	2022-10-01 00:00:00+00:00	12.0	CIRC
2333	2022-10-01 00:00:00+00:00	20.0	HTA
2334	2022-10-01 00:00:00+00:00	0.0	Immunotech
2335	2022-10-01 00:00:00+00:00	14.0	IsoAid
2336	2022-10-01 00:00:00+00:00	5.0	IsoSolutions - Yunke
2337	2022-10-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
2338	2022-10-01 00:00:00+00:00	0.0	Material Science & Engineering
2339	2022-10-01 00:00:00+00:00	1.0	MP Biomedicals
2340	2022-10-01 00:00:00+00:00	6.0	PerkinElmer
2341	2022-10-01 00:00:00+00:00	0.0	Platelet Immunology Lab
2342	2022-10-01 00:00:00+00:00	0.0	SesmaAb
2343	2022-10-01 00:00:00+00:00	10.0	Shanghai Xinke
2344	2022-10-01 00:00:00+00:00	0.0	SolidPhase
2345	2022-10-01 00:00:00+00:00	45.0	Theragenics
2346	2022-10-01 00:00:00+00:00	1.0	Van Overeem
2347	2022-11-01 00:00:00+00:00	10.0	Bard
2348	2022-11-01 00:00:00+00:00	22.0	Bebig
2349	2022-11-01 00:00:00+00:00	0.0	Best
2350	2022-11-01 00:00:00+00:00	20.0	BZ
2351	2022-11-01 00:00:00+00:00	17.0	CIRC
2352	2022-11-01 00:00:00+00:00	20.0	HTA
2353	2022-11-01 00:00:00+00:00	0.0	Immunotech
2354	2022-11-01 00:00:00+00:00	28.0	IsoAid
2355	2022-11-01 00:00:00+00:00	20.0	IsoSolutions - Seeds Medical
2356	2022-11-01 00:00:00+00:00	5.0	IsoSolutions - Yunke
2357	2022-11-01 00:00:00+00:00	2.0	Iso-Tex Diagnostics
2358	2022-11-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
2359	2022-11-01 00:00:00+00:00	1.0	Mayo Clinic
2360	2022-11-01 00:00:00+00:00	1.0	MP Biomedicals
2361	2022-11-01 00:00:00+00:00	6.0	PerkinElmer
2362	2022-11-01 00:00:00+00:00	0.0	Platelet Immunology Lab
2363	2022-11-01 00:00:00+00:00	30.0	Shanghai Xinke
2364	2022-11-01 00:00:00+00:00	40.0	Theragenics
2365	2022-11-01 00:00:00+00:00	0.0	Valliant Group
2366	2022-11-01 00:00:00+00:00	1.0	Van Overeem
2367	2022-11-01 00:00:00+00:00	1.0	ViTrax
2368	2022-12-01 00:00:00+00:00	7.0	Bard
2369	2022-12-01 00:00:00+00:00	26.0	Bebig
2370	2022-12-01 00:00:00+00:00	0.0	Best
2371	2022-12-01 00:00:00+00:00	19.0	BZ
2372	2022-12-01 00:00:00+00:00	33.0	CIRC
2373	2022-12-01 00:00:00+00:00	20.0	HTA
2374	2022-12-01 00:00:00+00:00	0.0	Immunotech
2375	2022-12-01 00:00:00+00:00	28.0	IsoAid
2376	2022-12-01 00:00:00+00:00	30.0	IsoSolutions - Seeds Medical
2377	2022-12-01 00:00:00+00:00	2.0	Iso-Tex Diagnostics
2378	2022-12-01 00:00:00+00:00	0.0	Material Science & Engineering
2379	2022-12-01 00:00:00+00:00	1.0	Mayo Clinic
2380	2022-12-01 00:00:00+00:00	1.0	MP Biomedicals
2381	2022-12-01 00:00:00+00:00	9.0	PerkinElmer
2382	2022-12-01 00:00:00+00:00	0.0	SesmaAb
2383	2022-12-01 00:00:00+00:00	30.0	Shanghai Xinke
2384	2022-12-01 00:00:00+00:00	6.0	SolidPhase
2385	2022-12-01 00:00:00+00:00	26.0	Theragenics
2386	2022-12-01 00:00:00+00:00	2.0	Van Overeem
2387	2023-01-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
2388	2023-01-01 00:00:00+00:00	20.0	Bebig
2389	2023-01-01 00:00:00+00:00	0.0	Best
2390	2023-01-01 00:00:00+00:00	8.0	BZ
2391	2023-01-01 00:00:00+00:00	27.0	CIRC
2392	2023-01-01 00:00:00+00:00	30.0	HTA
2393	2023-01-01 00:00:00+00:00	0.0	Immunotech
2394	2023-01-01 00:00:00+00:00	28.0	IsoAid
2395	2023-01-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
2396	2023-01-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
2397	2023-01-01 00:00:00+00:00	0.0	Material Science & Engineering
2398	2023-01-01 00:00:00+00:00	1.0	Mayo Clinic
2399	2023-01-01 00:00:00+00:00	1.0	MP Biomedicals
2400	2023-01-01 00:00:00+00:00	6.0	PerkinElmer
2401	2023-01-01 00:00:00+00:00	0.0	Platelet Immunology Lab
2402	2023-01-01 00:00:00+00:00	10.0	Shanghai Xinke
2403	2023-01-01 00:00:00+00:00	68.0	Theragenics
2404	2023-01-01 00:00:00+00:00	0.0	Valliant Group
2405	2023-01-01 00:00:00+00:00	1.0	Van Overeem
